Série	Numéro	Nom	Rareté	Nb Normal	Nb Ed1	Nb Reverse	Nb Spéciale	Alternative	Gradées	Image URL
Aventures Ensemble	174/159	Mammochon ex	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/174.jpg?class=hd
Aventures Ensemble	175/159	Zoroark ex de N	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/175.jpg?class=hd
Aventures Ensemble	176/159	Zacian ex de Nabil	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/176.jpg?class=hd
Aventures Ensemble	177/159	Drattak ex	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/177.jpg?class=hd
Aventures Ensemble	178/159	Deusolourdo ex	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/178.jpg?class=hd
Aventures Ensemble	179/159	Exploration de Pierre	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/179.jpg?class=hd
Aventures Ensemble	180/159	Esprit Combatif d'Iris	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/180.jpg?class=hd
Aventures Ensemble	181/159	Petite Frappe	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/181.jpg?class=hd
Aventures Ensemble	182/159	Volcanion ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/182.jpg?class=hd
Aventures Ensemble	183/159	Ampibidou ex de Mashynn	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/183.jpg?class=hd
Aventures Ensemble	184/159	Mélofée ex de Lilie	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/184.jpg?class=hd
Aventures Ensemble	185/159	Zoroark ex de N	35	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/185.jpg?class=hd
Aventures Ensemble	186/159	Zacian ex de Nabil	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/186.jpg?class=hd
Aventures Ensemble	187/159	Drattak ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/187.jpg?class=hd
Aventures Ensemble	188/159	Ampibidou ex de Mashynn	36	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/188.jpg?class=hd
Aventures Ensemble	189/159	Zoroark ex de N	36	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/189.jpg?class=hd
Aventures Ensemble	190/159	Énergie Piquante	36	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/JTG/HD/190.jpg?class=hd
Évolutions Prismatiques	1/131	Noeunoeuf	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/1.jpg?class=hd
Évolutions Prismatiques	2/131	Noadkoko	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/2.jpg?class=hd
Évolutions Prismatiques	3/131	Scarabrute	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/3.jpg?class=hd
Évolutions Prismatiques	4/131	Rozbouton	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/4.jpg?class=hd
Évolutions Prismatiques	5/131	Phyllali	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/5.jpg?class=hd
Évolutions Prismatiques	6/131	Phyllali ex	32	0	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/6.jpg?class=hd
Évolutions Prismatiques	7/131	Doudouvet	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/7.jpg?class=hd
Évolutions Prismatiques	8/131	Farfaduvet	4	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/8.jpg?class=hd
Évolutions Prismatiques	9/131	Verpom	1	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/9.jpg?class=hd
Évolutions Prismatiques	10/131	Pomdramour	2	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/10.jpg?class=hd
Évolutions Prismatiques	11/131	Pomdorochi ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/11.jpg?class=hd
Évolutions Prismatiques	12/131	Ogerpon Masque Turquoise ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/12.jpg?class=hd
Évolutions Prismatiques	13/131	Pyroli	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/13.jpg?class=hd
Évolutions Prismatiques	14/131	Pyroli ex	32	0	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/14.jpg?class=hd
Évolutions Prismatiques	15/131	Hélionceau	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/15.jpg?class=hd
Évolutions Prismatiques	16/131	Némélios	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/16.jpg?class=hd
Évolutions Prismatiques	17/131	Ogerpon Masque du Fourneau ex	32	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/17.jpg?class=hd
Évolutions Prismatiques	18/131	Ramoloss	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/18.jpg?class=hd
Évolutions Prismatiques	19/131	Roigada	2	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/19.jpg?class=hd
Évolutions Prismatiques	20/131	Poissirène	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/20.jpg?class=hd
Évolutions Prismatiques	21/131	Poissoroy	2	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/21.jpg?class=hd
Évolutions Prismatiques	22/131	Aquali	4	0	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/22.jpg?class=hd
Évolutions Prismatiques	23/131	Aquali ex	32	0	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/23.jpg?class=hd
Évolutions Prismatiques	24/131	Suicune	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/24.jpg?class=hd
Évolutions Prismatiques	25/131	Givrali	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/25.jpg?class=hd
Évolutions Prismatiques	26/131	Givrali ex	32	0	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/26.jpg?class=hd
Évolutions Prismatiques	27/131	Ogerpon Masque du Puits ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/27.jpg?class=hd
Évolutions Prismatiques	28/131	Pikachu ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/28.jpg?class=hd
Évolutions Prismatiques	29/131	Voltali	4	0	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/29.jpg?class=hd
Évolutions Prismatiques	30/131	Voltali ex	32	0	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/30.jpg?class=hd
Évolutions Prismatiques	31/131	Paume-de-Fer ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/31.jpg?class=hd
Évolutions Prismatiques	32/131	Épine-de-Fer ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/32.jpg?class=hd
Évolutions Prismatiques	33/131	Mentali	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/33.jpg?class=hd
Évolutions Prismatiques	34/131	Mentali ex	32	1	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/34.jpg?class=hd
Évolutions Prismatiques	35/131	Skelénox	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/35.jpg?class=hd
Évolutions Prismatiques	36/131	Téraclope	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/36.jpg?class=hd
Évolutions Prismatiques	37/131	Noctunoir	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/37.jpg?class=hd
Évolutions Prismatiques	38/131	Fluvetin	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/38.jpg?class=hd
Évolutions Prismatiques	39/131	Cocotine	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/39.jpg?class=hd
Évolutions Prismatiques	40/131	Nymphali	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/40.jpg?class=hd
Évolutions Prismatiques	41/131	Nymphali ex	32	0	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/41.jpg?class=hd
Évolutions Prismatiques	42/131	Hurle-Queue	2	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/42.jpg?class=hd
Évolutions Prismatiques	43/131	Flotte-Mèche	4	0	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/43.jpg?class=hd
Évolutions Prismatiques	44/131	Fortusimia	4	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/44.jpg?class=hd
Évolutions Prismatiques	45/131	Favianos	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/45.jpg?class=hd
Évolutions Prismatiques	46/131	Roc-de-Fer	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/46.jpg?class=hd
Évolutions Prismatiques	47/131	Embrylex	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/47.jpg?class=hd
Évolutions Prismatiques	48/131	Ymphect	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/48.jpg?class=hd
Évolutions Prismatiques	49/131	Groudon	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/49.jpg?class=hd
Évolutions Prismatiques	50/131	Riolu	1	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/50.jpg?class=hd
Évolutions Prismatiques	51/131	Lucario ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/51.jpg?class=hd
Évolutions Prismatiques	52/131	Hippopotas	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/52.jpg?class=hd
Évolutions Prismatiques	53/131	Hippodocus	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/53.jpg?class=hd
Évolutions Prismatiques	54/131	Ursaking Lune Vermeille	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/54.jpg?class=hd
Évolutions Prismatiques	55/131	Fort-Ivoire	2	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/55.jpg?class=hd
Évolutions Prismatiques	56/131	Pelage-Sablé ex	32	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/56.jpg?class=hd
Évolutions Prismatiques	57/131	Félicanis	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/57.jpg?class=hd
Évolutions Prismatiques	58/131	Ogerpon Masque de la Pierre ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/58.jpg?class=hd
Évolutions Prismatiques	59/131	Noctali	4	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/59.jpg?class=hd
Évolutions Prismatiques	60/131	Noctali ex	32	1	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/60.jpg?class=hd
Évolutions Prismatiques	61/131	Farfuret	1	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/61.jpg?class=hd
Évolutions Prismatiques	62/131	Malosse	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/62.jpg?class=hd
Évolutions Prismatiques	63/131	Démolosse	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/63.jpg?class=hd
Évolutions Prismatiques	64/131	Tyranocif ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/64.jpg?class=hd
Évolutions Prismatiques	65/131	Rugit-Lune	4	0	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/65.jpg?class=hd
Évolutions Prismatiques	66/131	Archéomire	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/66.jpg?class=hd
Évolutions Prismatiques	67/131	Archéodong	2	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/67.jpg?class=hd
Évolutions Prismatiques	68/131	Heatran	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/68.jpg?class=hd
Évolutions Prismatiques	69/131	Duralugon	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/69.jpg?class=hd
Évolutions Prismatiques	70/131	Pondralugon	4	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/70.jpg?class=hd
Évolutions Prismatiques	71/131	Fantyrm	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/71.jpg?class=hd
Évolutions Prismatiques	72/131	Dispareptil	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/72.jpg?class=hd
Évolutions Prismatiques	73/131	Lanssorien ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/73.jpg?class=hd
Évolutions Prismatiques	74/131	Évoli	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/74.jpg?class=hd
Évolutions Prismatiques	75/131	Évoli ex	32	1	-1	-1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/75.jpg?class=hd
Évolutions Prismatiques	76/131	Ronflex ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/76.jpg?class=hd
Évolutions Prismatiques	77/131	Hoothoot	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/77.jpg?class=hd
Évolutions Prismatiques	78/131	Noarfang	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/78.jpg?class=hd
Évolutions Prismatiques	79/131	Insolourdo	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/79.jpg?class=hd
Évolutions Prismatiques	80/131	Deusolourdo	4	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/80.jpg?class=hd
Évolutions Prismatiques	81/131	Écrémeuh	1	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/81.jpg?class=hd
Évolutions Prismatiques	82/131	Lugia ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/82.jpg?class=hd
Évolutions Prismatiques	83/131	Laporeille	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/83.jpg?class=hd
Évolutions Prismatiques	84/131	Lockpin	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/84.jpg?class=hd
Évolutions Prismatiques	85/131	Motisma Hélice	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/85.jpg?class=hd
Évolutions Prismatiques	86/131	Regigigas	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/86.jpg?class=hd
Évolutions Prismatiques	87/131	Shaymin	2	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/87.jpg?class=hd
Évolutions Prismatiques	88/131	Couafarel	1	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/88.jpg?class=hd
Évolutions Prismatiques	89/131	Brutalibré	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/89.jpg?class=hd
Évolutions Prismatiques	90/131	Sonistrelle	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/90.jpg?class=hd
Évolutions Prismatiques	91/131	Bruyverne ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/91.jpg?class=hd
Évolutions Prismatiques	92/131	Terapagos ex	32	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/92.jpg?class=hd
Évolutions Prismatiques	93/131	Nérine	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/93.jpg?class=hd
Évolutions Prismatiques	94/131	Abîme Zéro	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/94.jpg?class=hd
Évolutions Prismatiques	95/131	Mochi de Servitude	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/95.jpg?class=hd
Évolutions Prismatiques	96/131	Entraînement de Karatéka	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/96.jpg?class=hd
Évolutions Prismatiques	97/131	Entraînement de Karatéka	1	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/97.jpg?class=hd
Évolutions Prismatiques	98/131	Entraînement de Karatéka	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/98.jpg?class=hd
Évolutions Prismatiques	99/131	Entraînement de Karatéka	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/99.jpg?class=hd
Évolutions Prismatiques	100/131	Bria	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/100.jpg?class=hd
Évolutions Prismatiques	101/131	Poffin Copain-Copain	2	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/101.jpg?class=hd
Évolutions Prismatiques	102/131	Kit Attrape-Insecte	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/102.jpg?class=hd
Évolutions Prismatiques	103/131	Roseille	2	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/103.jpg?class=hd
Évolutions Prismatiques	104/131	Décodage de Décryptomane	2	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/104.jpg?class=hd
Évolutions Prismatiques	105/131	Rubépin	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/105.jpg?class=hd
Évolutions Prismatiques	106/131	Urne Terrestre	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/106.jpg?class=hd
Évolutions Prismatiques	107/131	Guide d'Exploration	2	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/107.jpg?class=hd
Évolutions Prismatiques	108/131	Lieu de la Fête	2	1	-1	1	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/108.jpg?class=hd
Évolutions Prismatiques	109/131	Amis de Paldea	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/109.jpg?class=hd
Évolutions Prismatiques	110/131	Trompette de Verre	2	1	-1	0	1	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/110.jpg?class=hd
Évolutions Prismatiques	111/131	Baie Fraigo	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/111.jpg?class=hd
Évolutions Prismatiques	112/131	Art Secret de Jeannine	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/112.jpg?class=hd
Évolutions Prismatiques	113/131	Kassis	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/113.jpg?class=hd
Évolutions Prismatiques	114/131	Taro	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/114.jpg?class=hd
Évolutions Prismatiques	115/131	Compétence d'Okuba	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/115.jpg?class=hd
Évolutions Prismatiques	116/131	Max Canne	40	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/116.jpg?class=hd
Évolutions Prismatiques	117/131	Ceinture Maximale	40	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/117.jpg?class=hd
Évolutions Prismatiques	118/131	Masque de Monstre	2	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/118.jpg?class=hd
Évolutions Prismatiques	119/131	Attrape-Ultime	40	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/119.jpg?class=hd
Évolutions Prismatiques	120/131	Vitalité de la Professeure Olim	2	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/120.jpg?class=hd
Évolutions Prismatiques	121/131	Plan du Professeur Turum	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/121.jpg?class=hd
Évolutions Prismatiques	122/131	Recherches Professorales Professeur Chen	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/122.jpg?class=hd
Évolutions Prismatiques	123/131	Recherches Professorales Professeur Orme	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/123.jpg?class=hd
Évolutions Prismatiques	124/131	Recherches Professorales Professeur Sorbier	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/124.jpg?class=hd
Évolutions Prismatiques	125/131	Recherches Professorales Professeur Platane	1	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/125.jpg?class=hd
Évolutions Prismatiques	126/131	Planche de Sauvetage	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/126.jpg?class=hd
Évolutions Prismatiques	127/131	Perche à Motismart	1	1	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/127.jpg?class=hd
Évolutions Prismatiques	128/131	Rappel Cyclone	40	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/128.jpg?class=hd
Évolutions Prismatiques	129/131	Cristal Scintillant	40	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/129.jpg?class=hd
Évolutions Prismatiques	130/131	Techno-Radar	2	1	-1	1	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/130.jpg?class=hd
Évolutions Prismatiques	131/131	Détecteur de Trésors	40	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/131.jpg?class=hd
Évolutions Prismatiques	132/131	Nérine	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/132.jpg?class=hd
Évolutions Prismatiques	133/131	Erio	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/133.jpg?class=hd
Évolutions Prismatiques	134/131	Erio	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/134.jpg?class=hd
Évolutions Prismatiques	135/131	Colza	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/135.jpg?class=hd
Évolutions Prismatiques	136/131	Nèflie	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/136.jpg?class=hd
Évolutions Prismatiques	137/131	Amis de Paldea	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/137.jpg?class=hd
Évolutions Prismatiques	138/131	Brome	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/138.jpg?class=hd
Évolutions Prismatiques	139/131	Compétence d'Okuba	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/139.jpg?class=hd
Évolutions Prismatiques	140/131	Meloco	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/140.jpg?class=hd
Évolutions Prismatiques	141/131	Ortiga	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/141.jpg?class=hd
Évolutions Prismatiques	142/131	Mora	34	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/142.jpg?class=hd
Évolutions Prismatiques	143/131	Thaïm	34	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/143.jpg?class=hd
Évolutions Prismatiques	144/131	Phyllali ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/144.jpg?class=hd
Évolutions Prismatiques	145/131	Ogerpon Masque Turquoise ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/145.jpg?class=hd
Évolutions Prismatiques	146/131	Pyroli ex	35	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/146.jpg?class=hd
Évolutions Prismatiques	147/131	Malvalame ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/147.jpg?class=hd
Évolutions Prismatiques	148/131	Ogerpon Masque du Fourneau ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/148.jpg?class=hd
Évolutions Prismatiques	149/131	Aquali ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/149.jpg?class=hd
Évolutions Prismatiques	150/131	Givrali ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/150.jpg?class=hd
Évolutions Prismatiques	151/131	Superdofin ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/151.jpg?class=hd
Évolutions Prismatiques	152/131	Ogerpon Masque du Puits ex	35	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/PRE/HD/152.jpg?class=hd
